filepath,caption
/content/drive/MyDrive/project/SSG/data/frames/0BNML.mp4/000643.jpg,"A middle-aged female person with fair skin, brown hair and white clothing. A black book is being held in the hand. A pink wood bed is neat."
/content/drive/MyDrive/project/SSG/data/frames/0BWYH.mp4/000026.jpg,"A young male person with fair skin, brown hair and multiple clothing. There is a food. A brown wood shelf is opened. There is a bag."
/content/drive/MyDrive/project/SSG/data/frames/7L5W3.mp4/000033.jpg,"A middle-aged male person with medium skin, black hair and white clothing. A white wood chair is located in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/5CZRC.mp4/000072.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A food is being held in the hand. The person is holding the food using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/0PU21.mp4/000230.jpg,"A young female person with fair skin, blonde hair and green clothing. A brown wood table is located in the livingroom. A black ceramic or melamine dish is located in the table. A black ceramic or melamine cup or glass or bottle is placed."
/content/drive/MyDrive/project/SSG/data/frames/7EJUR.mp4/000113.jpg,"A young male person with fair skin, blonde hair and blue clothing. A food is located in the table. A black laptop is on. There is a cup/glass/bottle."
/content/drive/MyDrive/project/SSG/data/frames/18CTK.mp4/000140.jpg,"A young male person with fair skin, black hair and black clothing. A white book is being held in the hand. The person is holding the book using the hand in the pantry. A white laptop is being held in the hand. The person is holding the laptop using the hand in the pantry."
/content/drive/MyDrive/project/SSG/data/frames/857LD.mp4/000479.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A white wood door is closed. A medicine is located in the table."
/content/drive/MyDrive/project/SSG/data/frames/0BX9N.mp4/000321.jpg,"A middle-aged female person with fair skin, brown hair and black clothing. A white table is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/CALKE.mp4/001114.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A brown wood table is located in the diningroom."
/content/drive/MyDrive/project/SSG/data/frames/AMP3N.mp4/000238.jpg,"A middle-aged male person with dark skin, black hair and blue clothing. There is a mirror. A blue cloth clothes is located in the body. A black laptop is on."
/content/drive/MyDrive/project/SSG/data/frames/AAS9S.mp4/000165.jpg,A young male person with fair skin and blue clothing. A black vacuum is being held in the hand. The person is holding the vacuum using the hand in the storageroom. A white floor is located in the storageroom.
/content/drive/MyDrive/project/SSG/data/frames/02SK4.mp4/000816.jpg,"A middle-aged male person with fair skin, brown hair and red clothing. A food is located in the table. A brown wood chair is present."
/content/drive/MyDrive/project/SSG/data/frames/75ZOJ.mp4/000131.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A white book is being held in the hand. A brown wood chair is located in the floor. A white paper or notebook is being held in the hand. The person is holding the notebook using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/24XHS.mp4/000348.jpg,"A middle-aged male person with fair skin, black hair and multiple clothing. A medicine is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/7QWL3.mp4/000669.jpg,"A middle-aged male person with fair skin, black hair and ash clothing. There is a window."
/content/drive/MyDrive/project/SSG/data/frames/2DTZ3.mp4/000156.jpg,"A middle-aged female person with fair skin, black hair and black clothing. A white wood door is located in the bedroom. The person is holding the door using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/8PRDP.mp4/000168.jpg,"A middle-aged male person with fair skin, brown hair and ash clothing. A black phone or camera is being held in the hand. There is a dish."
/content/drive/MyDrive/project/SSG/data/frames/03EW0.mp4/000520.jpg,"A young female person with fair skin, black hair and black clothing. A pink plastic box is closed."
/content/drive/MyDrive/project/SSG/data/frames/2XLVN.mp4/000626.jpg,"A middle-aged male person with medium skin, black hair and orange clothing. A transparent plastic box is being held in the hand. The person is holding the box using the hand in the bathroom. A medicine is being held in the hand. The person is holding the medicine using the hand in the bathroom."
/content/drive/MyDrive/project/SSG/data/frames/06LBQ.mp4/000813.jpg,"A middle-aged female person with fair skin, blonde hair and pink clothing. A brown paper box is opened."
/content/drive/MyDrive/project/SSG/data/frames/6IHRD.mp4/000143.jpg,"A young male person with fair skin, black hair and black clothing. A white tile floor is located in the bedroom. A red plastic broom is being held in the hand. The person is holding the broom using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/1G9R7.mp4/000441.jpg,"A young female person with fair skin, brown hair and pink clothing. A multiple wood sofa or couch is located in the livingroom. A orange plastic cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/10M0F.mp4/000726.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. There is a book. There is a paper/notebook. A white floor is present."
/content/drive/MyDrive/project/SSG/data/frames/01ZWG.mp4/000357.jpg,"A middle-aged male person with medium skin, black hair and multiple clothing. A black table is present. A beige plastic chair is present."
/content/drive/MyDrive/project/SSG/data/frames/4VYE5.mp4/001118.jpg,"A middle-aged male person with medium skin, black hair and blue clothing. A beige plastic table is located in the home office or study room. A green book is closed. A black laptop is on. A white plastic chair is located in the home office or study room. A multiple ceramic or melamine cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the home office or study room."
/content/drive/MyDrive/project/SSG/data/frames/24XDE.mp4/000170.jpg,"A young male person with fair skin, blonde hair and black clothing. A blue book is located in the shelf. A black cotton clothes is being held in the hand. The person is holding the clothes using the hand in the storageroom."
/content/drive/MyDrive/project/SSG/data/frames/0PPPL.mp4/000161.jpg,"A middle-aged male person with medium skin, black hair and black clothing. A picture is on wall. A transparent glass dish is being held in the hand. A wood doorway is located in the hallway."
/content/drive/MyDrive/project/SSG/data/frames/8MDSA.mp4/000749.jpg,"A middle-aged male person with fair skin, black hair and multiple clothing. A white light is off. A brown wood closet or cabinet is opened. A ash blanket is carried."
/content/drive/MyDrive/project/SSG/data/frames/ARKBT.mp4/000267.jpg,"A middle-aged male person with fair skin, black hair and black clothing. There is a towel. A blue textile clothes is being held in the hand. The person is holding the clothes using the hand in the laundryroom. A ash metal shelf is on wall. A brown wood chair is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/BRLNM.mp4/000557.jpg,"A middle-aged male person with fair skin, brown hair and red clothing. A transparent plastic bag is being held in the hand. A blue cloth bed is placed."
/content/drive/MyDrive/project/SSG/data/frames/1G2QC.mp4/000364.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A blue synthetic clothes is located in the body."
/content/drive/MyDrive/project/SSG/data/frames/02XLP.mp4/000726.jpg,"A middle-aged female person with fair skin, blonde hair and white clothing. A sandwich is located in the kitchen. The person is holding the snadwich using the hand in the kitchen. A food is located in the kitchen. The person is holding the food using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/1L376.mp4/000604.jpg,"A young female person with fair skin, brown hair and ash clothing. A food is being held in the hand. The person is holding the food using the hand in the diningroom. A multiple ceramic or melamine cup or glass or bottle is placed."
/content/drive/MyDrive/project/SSG/data/frames/5LE93.mp4/000021.jpg,"A middle-aged female person with fair skin, blonde hair and black clothing. A multiple plastic cup or glass or bottle is being held in the hand. The person is holding the glass using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/0XP8L.mp4/000708.jpg,"A middle-aged male person with fair skin, blonde hair and black clothing. A black laptop is on. A brown wood chair is located in the kitchen. A brown wood table is located in the kitchen."
